reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId,reviews_in_sents,sentence_count,reviews_in_words,word_count,ymd,time,label,vader_label,textblob_label,bert_score,bert_label,reviews_lemmatized
gp:AOqpTOH1MxrrUzwC_nF-E2ln3laukS6RKRu5DGMWe_wl1eDv3S93syVac2lt6yH_AZqXT0YMl8YhHyvTmzR2Bg,Richard Patrick,https://play-lh.googleusercontent.com/a-/AOh14GjD5cl4Gj4mDAsjRbIWQRqm6lNh6DKb1f1UN8gI5g,"So complicated, easy before so I gave up.",1,0,1.106.1,2021-11-11 10:59:03,,,newest,com.morrisons.mobile.android,"['So complicated, easy before so I gave up.']",1,"['so', 'complicated', ',', 'easy', 'before', 'so', 'i', 'gave', 'up', '.']",8,2021-11-11,10:59:03,neg,pos,neg,2,neg,"['so', 'complicate', ',', 'easy', 'before', 'so', 'i', 'give', 'up', '.']"
gp:AOqpTOHknCrCO379xVWyerif_8kMNngvBVjKJU4b32dqvktbhSLFZSInkeQkZqFxQuRwXXC7tu_J3suaBg71ug,Helen White,https://play-lh.googleusercontent.com/a-/AOh14GiY8Nk84Ai9cgroCuPSeEkOf6xRryHS8nu4VeuUOA,My order for my holiday has been cancelled due to payment issues! More like app issues. Nothing wrong with my card or payment! Now a whole family with no food for a weeks holiday.,1,28,1.106.1,2021-11-10 05:15:29,,,newest,com.morrisons.mobile.android,"['My order for my holiday has been cancelled due to payment issues!', 'More like app issues.', 'Nothing wrong with my card or payment!', 'Now a whole family with no food for a weeks holiday.']",4,"['my', 'order', 'for', 'my', 'holiday', 'has', 'been', 'cancelled', 'due', 'to', 'payment', 'issues', '!', 'more', 'like', 'app', 'issues', '.', 'nothing', 'wrong', 'with', 'my', 'card', 'or', 'payment', '!', 'now', 'a', 'whole', 'family', 'with', 'no', 'food', 'for', 'a', 'weeks', 'holiday', '.']",34,2021-11-10,05:15:29,neg,pos,neg,1,neg,"['my', 'order', 'for', 'my', 'holiday', 'have', 'be', 'cancel', 'due', 'to', 'payment', 'issue', '!', 'more', 'like', 'app', 'issue', '.', 'nothing', 'wrong', 'with', 'my', 'card', 'or', 'payment', '!', 'now', 'a', 'whole', 'family', 'with', 'no', 'food', 'for', 'a', 'week', 'holiday', '.']"
gp:AOqpTOGgyd6iSFmLn5xerHMvviFfFV2eXMXmcbTYaY8EglA5SYgRg2y7AMjf3Xz2QhlqJ_rwkXluh771jQWy0w,Julie Fuller,https://play-lh.googleusercontent.com/a/AATXAJxNsJY1mg2pa7MyZfHNpCTZT15OwU0DUF9WWSP_=mo,Hard to use.,1,0,1.106.1,2021-11-02 19:32:10,,,newest,com.morrisons.mobile.android,['Hard to use.'],1,"['hard', 'to', 'use', '.']",3,2021-11-02,19:32:10,neg,neg,neg,2,neg,"['hard', 'to', 'use', '.']"
gp:AOqpTOEH8CQVvCfoE6i4zeovifxBLqXxJsRTXPaPwfASxCUwppUjbfUGYdqa-UQ33z4xVtoRlwmGfn68IoA1mw,DKShare,https://play-lh.googleusercontent.com/a-/AOh14GgNwk-DUkFHXfv_v2dagpknZJXeCV0m7kkgQxNz,Some products are not available that in the store and delivery waiting list is 5 days ot maybe more what I'm going to do 5 days without food ....now I'm force sick to go to shop ...,1,1,1.106.1,2021-11-01 10:17:38,,,newest,com.morrisons.mobile.android,"[""Some products are not available that in the store and delivery waiting list is 5 days ot maybe more what I'm going to do 5 days without food ....now I'm force sick to go to shop ...""]",1,"['some', 'products', 'are', 'not', 'available', 'that', 'in', 'the', 'store', 'and', 'delivery', 'waiting', 'list', 'is', '5', 'days', 'ot', 'maybe', 'more', 'what', ""i'm"", 'going', 'to', 'do', '5', 'days', 'without', 'food', '...', 'now', ""i'm"", 'force', 'sick', 'to', 'go', 'to', 'shop', '...']",36,2021-11-01,10:17:38,neg,neg,neg,2,neg,"['some', 'product', 'be', 'not', 'available', 'that', 'in', 'the', 'store', 'and', 'delivery', 'wait', 'list', 'be', '5', 'day', 'ot', 'maybe', 'more', 'what', ""i'm"", 'go', 'to', 'do', '5', 'day', 'without', 'food', '...', 'now', ""i'm"", 'force', 'sick', 'to', 'go', 'to', 'shop', '...']"
gp:AOqpTOFZ_6YHoHev9jBLjB2iKMCdn0QUk6vjFz7U3N2HlZ3G1XPW5KHyCYip2tDbMhPdvD3uWn8d8Rg30TbcIQ,Patricia Marriott,https://play-lh.googleusercontent.com/a/AATXAJxjXbn1hF5MJ8ymH0Saxt_YsNjscbDhYMThA20n=mo,"Since Midnight on 25th 2021this app no longer works it's a disgrace,it cancelled my midweek pass,I wont be having a delivery any more after 2years with them.i thought l had ordered 1 bottle of whiskey but on checking I had 6 in the basket ,and then I ordered 21 items but on checking I had only 3 in my basket.",1,43,1.106.1,2021-10-29 20:02:41,,,newest,com.morrisons.mobile.android,"[""Since Midnight on 25th 2021this app no longer works it's a disgrace,it cancelled my midweek pass,I wont be having a delivery any more after 2years with them.i thought l had ordered 1 bottle of whiskey but on checking I had 6 in the basket ,and then I ordered 21 items but on checking I had only 3 in my basket.""]",1,"['since', 'midnight', 'on', '25th', '2021this', 'app', 'no', 'longer', 'works', ""it's"", 'a', 'disgrace', ',', 'it', 'cancelled', 'my', 'midweek', 'pass', ',', 'i', 'wont', 'be', 'having', 'a', 'delivery', 'any', 'more', 'after', '2years', 'with', 'them', '.', 'i', 'thought', 'l', 'had', 'ordered', '1', 'bottle', 'of', 'whiskey', 'but', 'on', 'checking', 'i', 'had', '6', 'in', 'the', 'basket', ',', 'and', 'then', 'i', 'ordered', '21', 'items', 'but', 'on', 'checking', 'i', 'had', 'only', '3', 'in', 'my', 'basket', '.']",60,2021-10-29,20:02:41,neg,neg,pos,1,neg,"['since', 'midnight', 'on', '25th', '2021this', 'app', 'no', 'longer', 'work', ""it's"", 'a', 'disgrace', ',', 'it', 'cancel', 'my', 'midweek', 'pas', ',', 'i', 'wont', 'be', 'have', 'a', 'delivery', 'any', 'more', 'after', '2years', 'with', 'them', '.', 'i', 'think', 'l', 'have', 'order', '1', 'bottle', 'of', 'whiskey', 'but', 'on', 'check', 'i', 'have', '6', 'in', 'the', 'basket', ',', 'and', 'then', 'i', 'order', '21', 'item', 'but', 'on', 'check', 'i', 'have', 'only', '3', 'in', 'my', 'basket', '.']"
gp:AOqpTOH2TjEHIG0OW-0aTtiJLVLcvTJ1TahDeAbADIg_kEOMqjKtrX9LjlT514AIqgpeXzdDy8w0eSuBgPTP2g,Martin Houghton,https://play-lh.googleusercontent.com/a/AATXAJz8S7W_hLtaRDI89loUtSrvqrJ9PVJKNvqYq_8g=mo,Diabolical,1,0,,2021-10-28 21:38:21,,,newest,com.morrisons.mobile.android,['Diabolical'],1,['diabolical'],1,2021-10-28,21:38:21,neg,neu,neu,5,pos,['diabolical']
gp:AOqpTOG8gp3i8nOGiHvosYOso-tlj6tSvKa-1TrnT-EwY8akM08R2zUkc41u3k7GU_kALWgVNMeKQ9TLqZ4MsA,Marcus Mcgowan,https://play-lh.googleusercontent.com/a/AATXAJzAhteuthMNMnjwcUh9KlLrOOTUcgbFqIzo7RiU=mo,morisons,1,0,,2021-10-26 16:39:02,,,newest,com.morrisons.mobile.android,['morisons'],1,['morisons'],1,2021-10-26,16:39:02,neg,neu,neu,1,neg,['morisons']
gp:AOqpTOHpi5IB0skk3cd63ibaTGYmceH20xiZ1oZwQTVuYg_IVl331dVtp487mThNEwt-sChpZiHWl_WwWFVg-A,Andy Page,https://play-lh.googleusercontent.com/a-/AOh14GhzPWGZeGOxLpD2AhY-UqL4Mr0a01qP-vpR2dnFfg,"Same experience as others, cannot check out an order but it checks out fine on their website.",1,0,,2021-10-05 16:04:03,,,newest,com.morrisons.mobile.android,"['Same experience as others, cannot check out an order but it checks out fine on their website.']",1,"['same', 'experience', 'as', 'others', ',', 'cannot', 'checkout', 'an', 'order', 'but', 'it', 'checks', 'out', 'fine', 'on', 'their', 'website', '.']",17,2021-10-05,16:04:03,neg,pos,pos,4,pos,"['same', 'experience', 'as', 'others', ',', 'cannot', 'checkout', 'an', 'order', 'but', 'it', 'check', 'out', 'fine', 'on', 'their', 'website', '.']"
gp:AOqpTOHb-QIjtqKmhZmHu-r6SFYnMYp1sdz4VrjtIBS8EkCCLppLjesIoH5-5vsZfP1JGZMTnHy5RnamnSCs6Q,Terry Duckworth,https://play-lh.googleusercontent.com/a/AATXAJx7vBVvp9yYANR_MuXcpk-eRnNArw8Xv-e8x_SU=mo,I cannot get it to load properly.,1,0,,2021-09-27 11:51:47,,,newest,com.morrisons.mobile.android,['I cannot get it to load properly.'],1,"['i', 'cannot', 'get', 'it', 'to', 'load', 'properly', '.']",7,2021-09-27,11:51:47,neg,neu,neu,2,neg,"['i', 'cannot', 'get', 'it', 'to', 'load', 'properly', '.']"
gp:AOqpTOHaiQqxxYQWS8g7xr8WTvLxhVLiOx0PEykkNVuXYdIHSy0ciiKjIp0Wa55lbk-C-t95yjuNHWORad-p7A,Daniel Uk,https://play-lh.googleusercontent.com/a-/AOh14GgepS6hr_nG233zwsQy9CigCGj2qdYF290MKQJZLNE,"Shocking app just doesn't work, can't order.",1,0,1.82.2,2021-09-26 11:15:44,,,newest,com.morrisons.mobile.android,"[""Shocking app just doesn't work, can't order.""]",1,"['shocking', 'app', 'just', ""doesn't"", 'work', ',', ""can't"", 'order', '.']",7,2021-09-26,11:15:44,neg,neg,neg,1,neg,"['shock', 'app', 'just', ""doesn't"", 'work', ',', ""can't"", 'order', '.']"
gp:AOqpTOFyGlvNjhq0vuRNXTMgc1PPfQjQJKFvGZg3_STU6LcAoz2Vv0G7C9Dsg9WgbEFJ-L2SpDFWsGmNhAw73w,Ben Blewitt,https://play-lh.googleusercontent.com/a/AATXAJzLa01fjQW5Qj3oc3e4HWvttNq4NdUl-DSmyGcQ=mo,"Needed a refund, Morrisons website said the best way to request a refund is with the app, but when I opened the app I couldn't find the option to get a refund anywhere. Ended up using the website anyway!",1,30,1.103.2,2021-09-25 09:04:14,,,newest,com.morrisons.mobile.android,"[""Needed a refund, Morrisons website said the best way to request a refund is with the app, but when I opened the app I couldn't find the option to get a refund anywhere."", 'Ended up using the website anyway!']",2,"['needed', 'a', 'refund', ',', 'morrisons', 'website', 'said', 'the', 'best', 'way', 'to', 'request', 'a', 'refund', 'is', 'with', 'the', 'app', ',', 'but', 'when', 'i', 'opened', 'the', 'app', 'i', ""couldn't"", 'find', 'the', 'option', 'to', 'get', 'a', 'refund', 'anywhere', '.', 'ended', 'up', 'using', 'the', 'website', 'anyway', '!']",39,2021-09-25,09:04:14,neg,pos,pos,1,neg,"['need', 'a', 'refund', ',', 'morrison', 'website', 'say', 'the', 'best', 'way', 'to', 'request', 'a', 'refund', 'be', 'with', 'the', 'app', ',', 'but', 'when', 'i', 'open', 'the', 'app', 'i', ""couldn't"", 'find', 'the', 'option', 'to', 'get', 'a', 'refund', 'anywhere', '.', 'end', 'up', 'use', 'the', 'website', 'anyway', '!']"
gp:AOqpTOHOQYWX-UU0aPKYUwQmV_N57ozk8RZGnKdJpVQoeVzPdmNxfVTI0LVWa1a1pKgjwVca9nk8V6xVkqzp1w,Daniel HARDING,https://play-lh.googleusercontent.com/a/AATXAJxZuEvmgJFMDeHeFSlIcw2F6xMOftjKC6yLYDl6=mo,Not much point. It's doesn't really do anything.,1,0,1.103.2,2021-09-19 19:00:44,,,newest,com.morrisons.mobile.android,"['Not much point.', ""It's doesn't really do anything.""]",2,"['not', 'much', 'point', '.', ""it's"", ""doesn't"", 'really', 'do', 'anything', '.']",8,2021-09-19,19:00:44,neg,neu,pos,2,neg,"['not', 'much', 'point', '.', ""it's"", ""doesn't"", 'really', 'do', 'anything', '.']"
gp:AOqpTOE9CNNwKF86jna3aS2DgfyT18Jg8w1QcdudptdBgcERD2HsuM6uu5f2CpC53iKOPeIJ7bTzQJNyiv8Xzw,Sue Hyde,https://play-lh.googleusercontent.com/a-/AOh14Gjxax8QOdzGesy7wKrP1vVhCAGUm4YFcOBjBzFS1w,I just can't checkout. All my details are up to date but still just get the circle of doom forever! I have a Galaxy S21. The app worked on my iphone flawlessly for 2yrs. Havent managed to checkout once. Is it an Android issue?,1,25,1.103.2,2021-09-10 22:47:50,,,newest,com.morrisons.mobile.android,"[""I just can't checkout."", 'All my details are up to date but still just get the circle of doom forever!', 'I have a Galaxy S21.', 'The app worked on my iphone flawlessly for 2yrs.', 'Havent managed to checkout once.', 'Is it an Android issue?']",6,"['i', 'just', ""can't"", 'checkout', '.', 'all', 'my', 'details', 'are', 'up', 'to', 'date', 'but', 'still', 'just', 'get', 'the', 'circle', 'of', 'doom', 'forever', '!', 'i', 'have', 'a', 'galaxy', 's21', '.', 'the', 'app', 'worked', 'on', 'my', 'iphone', 'flawlessly', 'for', '2yrs', '.', 'havent', 'managed', 'to', 'checkout', 'once', '.', 'is', 'it', 'an', 'android', 'issue', '?']",44,2021-09-10,22:47:50,neg,neg,pos,5,pos,"['i', 'just', ""can't"", 'checkout', '.', 'all', 'my', 'detail', 'be', 'up', 'to', 'date', 'but', 'still', 'just', 'get', 'the', 'circle', 'of', 'doom', 'forever', '!', 'i', 'have', 'a', 'galaxy', 's21', '.', 'the', 'app', 'work', 'on', 'my', 'iphone', 'flawlessly', 'for', '2yrs', '.', 'havent', 'manage', 'to', 'checkout', 'once', '.', 'be', 'it', 'an', 'android', 'issue', '?']"
gp:AOqpTOF7Bfe1KTCQHjuA3pQzzooq3WPco-qyvxThKBuBOB-dC_cZzJK_Fa_4b40-zaNJvqibHAHlw2ddEQaHiQ,Pete Lowry,https://play-lh.googleusercontent.com/a/AATXAJxFK0aL7a74Vs_MeOzz_5MvYLflrNLrTUulsoDd=mo,Rubbish app,1,0,,2021-09-10 14:54:21,,,newest,com.morrisons.mobile.android,['Rubbish app'],1,"['rubbish', 'app']",2,2021-09-10,14:54:21,neg,neu,neu,1,neg,"['rubbish', 'app']"
