reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId,reviews_in_sents,sentence_count,reviews_in_words,word_count,ymd,time,label,vader_label,textblob_label,bert_score,bert_label,reviews_lemmatized
gp:AOqpTOFKaAlom-YPn877jqbUCctGQ977lDpGkzIojDJwb_0gQOzfnwBhFhF2ta1FyFSTPK7VXIx9oGQBhxQ88L0,Tracey Henderson,https://play-lh.googleusercontent.com/a/AATXAJxOxxZ4G0dYfYh1feGka59GzkxUKkMWTi5pR010=mo,"Can never get past 1st screen. Goin by comments its been like this 4 a while, is it not time Aldi did something about it",1,0,6.8.1.100,2022-03-20 10:35:30,,,newest,de.apptiv.business.android.aldi_uk,"['Can never get past 1st screen.', 'Goin by comments its been like this 4 a while, is it not time Aldi did something about it']",2,"['can', 'never', 'get', 'past', '1st', 'screen', '.', 'goin', 'by', 'comments', 'its', 'been', 'like', 'this', '4', 'a', 'while', ',', 'is', 'it', 'not', 'time', 'aldi', 'did', 'something', 'about', 'it']",24,2022-03-20,10:35:30,neg,pos,neg,1,neg,"['can', 'never', 'get', 'past', '1st', 'screen', '.', 'goin', 'by', 'comment', 'its', 'be', 'like', 'this', '4', 'a', 'while', ',', 'be', 'it', 'not', 'time', 'aldi', 'do', 'something', 'about', 'it']"
gp:AOqpTOFzhyVSCJ2ql13TrvfGPt4avRRH9YctxdE3MEgMRGNPWTtHR4jlcWlY8Oof-l3u-AUbQZ6L5ceCPOFEn8E,Robert Lovell,https://play-lh.googleusercontent.com/a/AATXAJxXMhOcn8JumcuT0Od2O92gzdGMijV_slWnFQg=mo,Opens then immediately closes on my umidigi F2. OK on my mobile,1,0,7.4.1.113,2022-03-17 18:09:00,,,newest,de.apptiv.business.android.aldi_uk,"['Opens then immediately closes on my umidigi F2.', 'OK on my mobile']",2,"['opens', 'then', 'immediately', 'closes', 'on', 'my', 'umidigi', 'f2', '.', 'ok', 'on', 'my', 'mobile']",12,2022-03-17,18:09:00,neg,pos,pos,2,neg,"['open', 'then', 'immediately', 'close', 'on', 'my', 'umidigi', 'f2', '.', 'ok', 'on', 'my', 'mobile']"
gp:AOqpTOHJ5IfDXKEReLVqgdV0LwGCLmG9liTemS82Z950LzMhrCDOe1bZ5bOVO6ZFWIbdO2sgZN6H5j88Htrwqx4,Timothy Kiss,https://play-lh.googleusercontent.com/a-/AOh14GhKwZAToLLbUsR3_3B-FX2qFDyXiFxhwvUlYE2cDw,Nothing. Installs & frozen on aldi homepage.,1,0,7.4.1.113,2022-03-17 12:55:31,,,newest,de.apptiv.business.android.aldi_uk,"['Nothing.', 'Installs & frozen on aldi homepage.']",2,"['nothing', '.', 'installs', '&', 'frozen', 'on', 'aldi', 'homepage', '.']",6,2022-03-17,12:55:31,neg,neu,neu,1,neg,"['nothing', '.', 'installs', '&', 'frozen', 'on', 'aldi', 'homepage', '.']"
gp:AOqpTOFPtSKFasYz5bNc6GpGwEODrUCah53vh5ekTWhxWd8590dy0JZ5KgAiOXn4HONgjYaU-N9_pFCmS8DlyvQ,Gordon MacFarlane,https://play-lh.googleusercontent.com/a-/AOh14Gg1NpWNq-hmrZxNqc0fNAU7az-LbyyYB8C4ROvzoRU,Will not open rubbish,1,0,7.4.1.113,2022-03-16 19:05:45,,,newest,de.apptiv.business.android.aldi_uk,['Will not open rubbish'],1,"['will', 'not', 'open', 'rubbish']",4,2022-03-16,19:05:45,neg,neu,neu,1,neg,"['will', 'not', 'open', 'rubbish']"
gp:AOqpTOESQHkrsEj37b7wzd9_ToN3tKjwOZi2T4lMZkrGPVyvcLr-nAMTsAf2A5dTwTAEqcIUctLwTRGLOPHJ3xw,Debbie Rogan,https://play-lh.googleusercontent.com/a/AATXAJxo5_yEL4Rg5zt_sCYaaZAFDmyNDQG_UtFdTkwH=mo,"Doesn't work at all, just says I'm offline when I clearly have an internet connection 🤷‍♀️",1,0,7.4.1.113,2022-03-16 17:32:46,,,newest,de.apptiv.business.android.aldi_uk,"[""Doesn't work at all, just says I'm offline when I clearly have an internet connection 🤷\u200d♀️""]",1,"[""doesn't"", 'work', 'at', 'all', ',', 'just', 'says', ""i'm"", 'offline', 'when', 'i', 'clearly', 'have', 'an', 'internet', 'connection', '🤷\u200d♀', '️']",17,2022-03-16,17:32:46,neg,pos,pos,1,neg,"[""doesn't"", 'work', 'at', 'all', ',', 'just', 'say', ""i'm"", 'offline', 'when', 'i', 'clearly', 'have', 'an', 'internet', 'connection', '🤷\u200d♀', '️']"
gp:AOqpTOGALcNgz38KY5OPqzv6gyW30fZ3kmuE0Kori53mlAULy2S1P2J1rXdf8nAt2aDI9TeJhApGFDiiak0KybQ,Animal Ambulance Andy Swindells,https://play-lh.googleusercontent.com/a-/AOh14Gh2knF6hK3ZoGXWCWdvGFjkv86XfhJImdNg8L7G4Ps,Can't get past the first screen . Seems to just freeze despite clearing cookies data ect . No onscreen buttons and even from the home screen long press on thumb nail brings up a sub menu to search but even that doesn't seem to work !????,1,16,7.4.1.113,2022-03-13 12:12:02,,,newest,de.apptiv.business.android.aldi_uk,"[""Can't get past the first screen ."", 'Seems to just freeze despite clearing cookies data ect .', ""No onscreen buttons and even from the home screen long press on thumb nail brings up a sub menu to search but even that doesn't seem to work !???"", '?']",4,"[""can't"", 'get', 'past', 'the', 'first', 'screen', '.', 'seems', 'to', 'just', 'freeze', 'despite', 'clearing', 'cookies', 'data', 'ect', '.', 'no', 'onscreen', 'buttons', 'and', 'even', 'from', 'the', 'home', 'screen', 'long', 'press', 'on', 'thumb', 'nail', 'brings', 'up', 'a', 'sub', 'menu', 'to', 'search', 'but', 'even', 'that', ""doesn't"", 'seem', 'to', 'work', '!', '?', '?', '?']",43,2022-03-13,12:12:02,neg,neg,neg,1,neg,"[""can't"", 'get', 'past', 'the', 'first', 'screen', '.', 'seem', 'to', 'just', 'freeze', 'despite', 'clear', 'cooky', 'data', 'ect', '.', 'no', 'onscreen', 'button', 'and', 'even', 'from', 'the', 'home', 'screen', 'long', 'press', 'on', 'thumb', 'nail', 'bring', 'up', 'a', 'sub', 'menu', 'to', 'search', 'but', 'even', 'that', ""doesn't"", 'seem', 'to', 'work', '!', '?', '?', '?']"
gp:AOqpTOFiAggB8rzB3UtKqiSVLLDNkSDeNBQ_Bpm2FOl84TzhxHX4LxhtBh4nvNVpccvWaEuvpr3hbMOSpMOlcRY,Cliff Green,https://play-lh.googleusercontent.com/a-/AOh14GiPcZVQ4CQxB8ViHphrIhGExBQ2U6xbXOgR5JarUA,"When I open the app now all I see is ""Welcome to Aldi"" screen. Total waste of time. I tried uninstalling and reinstalling but still the same. No reply from email to developers.",1,11,7.4.1.113,2022-03-12 18:11:45,,,newest,de.apptiv.business.android.aldi_uk,"['When I open the app now all I see is ""Welcome to Aldi"" screen.', 'Total waste of time.', 'I tried uninstalling and reinstalling but still the same.', 'No reply from email to developers.']",4,"['when', 'i', 'open', 'the', 'app', 'now', 'all', 'i', 'see', 'is', '""', 'welcome', 'to', 'aldi', '""', 'screen', '.', 'total', 'waste', 'of', 'time', '.', 'i', 'tried', 'uninstalling', 'and', 'reinstalling', 'but', 'still', 'the', 'same', '.', 'no', 'reply', 'from', 'email', 'to', 'developers', '.']",33,2022-03-12,18:11:45,neg,neg,pos,1,neg,"['when', 'i', 'open', 'the', 'app', 'now', 'all', 'i', 'see', 'be', '""', 'welcome', 'to', 'aldi', '""', 'screen', '.', 'total', 'waste', 'of', 'time', '.', 'i', 'try', 'uninstalling', 'and', 'reinstall', 'but', 'still', 'the', 'same', '.', 'no', 'reply', 'from', 'email', 'to', 'developer', '.']"
gp:AOqpTOHsoEMwjEF0gwlCMyOCmabK97PNEsyzrsicUgRTKd1uQNPhlPRhyjli8kMgmvscsDaQ14igBeKqFZQBpbo,Pawel Janczarek,https://play-lh.googleusercontent.com/a/AATXAJwh-alrz4ZvtYE7hM9aivrQfL7kAct9TIgMVzZy=mo,Crashes constantly,1,0,7.4.0.112,2022-03-06 20:25:27,,,newest,de.apptiv.business.android.aldi_uk,['Crashes constantly'],1,"['crashes', 'constantly']",2,2022-03-06,20:25:27,neg,neu,neu,1,neg,"['crash', 'constantly']"
gp:AOqpTOEVuFwMFKzL43qLeGqoW7fbL10PE8u_0qn6DQw_YFXxDsCpPmvmaMGDu2FsztKxmVtgUISpUyYt4AOjlD0,Peter Tobin,https://play-lh.googleusercontent.com/a/AATXAJye5S-FmuWnIchkAklr03aLby9hkWSgWljru4Rz=mo,Sadly it doesn't work,1,0,7.4.1.113,2022-03-06 18:04:38,,,newest,de.apptiv.business.android.aldi_uk,"[""Sadly it doesn't work""]",1,"['sadly', 'it', ""doesn't"", 'work']",4,2022-03-06,18:04:38,neg,neg,neg,1,neg,"['sadly', 'it', ""doesn't"", 'work']"
gp:AOqpTOHxiyr8i_EfUaWmBMF_duebdEmLUjKKjYszljF5gMm0lRKiEukQqEqH46o2t_ds8NQlkbi-1gnarrKZcbY,Maria Talbot,https://play-lh.googleusercontent.com/a-/AOh14GiIvkA5HArk79EiMbUxRUAUmJh26i3Cb5IFJY898w,After update don't work ...,1,0,7.4.1.113,2022-03-06 17:51:04,,,newest,de.apptiv.business.android.aldi_uk,"[""After update don't work ...""]",1,"['after', 'update', ""don't"", 'work', '...']",5,2022-03-06,17:51:04,neg,neu,neu,1,neg,"['after', 'update', ""don't"", 'work', '...']"
gp:AOqpTOGBA4pliRt1-wOYw2whVcdVqQgrgrtnE3V366qDukCM28-cIrCHKMNjpDaRCBOVOChr-wU5yKZ663dyDnc,Jill Hughes,https://play-lh.googleusercontent.com/a-/AOh14Gi4XI2lDRH3NU-_xtR7OasCjsArDMPbPgIkIPGV,The App doesn't work constantly saying I'm off line. I've uninstalled and re installed but it's not worked.,1,0,,2022-03-06 11:06:36,,,newest,de.apptiv.business.android.aldi_uk,"[""The App doesn't work constantly saying I'm off line."", ""I've uninstalled and re installed but it's not worked.""]",2,"['the', 'app', ""doesn't"", 'work', 'constantly', 'saying', ""i'm"", 'off', 'line', '.', ""i've"", 'uninstalled', 'and', 're', 'installed', 'but', ""it's"", 'not', 'worked', '.']",18,2022-03-06,11:06:36,neg,neu,neu,1,neg,"['the', 'app', ""doesn't"", 'work', 'constantly', 'say', ""i'm"", 'off', 'line', '.', ""i've"", 'uninstalled', 'and', 're', 'instal', 'but', ""it's"", 'not', 'work', '.']"
gp:AOqpTOFOCa3nMzNwHJKjnyOAw-XyGc7KBKBzDkwIj_5impe8hS5pKTtWujD6pe5po8R10CMfQfUjgn8hyKhtaAo,Ian McCall,https://play-lh.googleusercontent.com/a/AATXAJz_9MpTPqvjiCA-uFNm2l8jQRX-tKziBfn-nN-1mQ=mo,"How come when I try to open the App it says ""it looks like your offline"" and refuses to open. And I then go straight into Lidl's App and it opens straight away. I've removed and reinstalled it 3 times now. I've just been alerted that there are 21,552 users ahead of me in a queue to access your App. So I'm not off line, your App is defective. Could you fix it please? I must say its not a patch on Lidl's App and their store is closer, so I'll maybe just delete Aldi.",1,24,7.4.1.113,2022-03-06 09:50:49,,,newest,de.apptiv.business.android.aldi_uk,"['How come when I try to open the App it says ""it looks like your offline"" and refuses to open.', ""And I then go straight into Lidl's App and it opens straight away."", ""I've removed and reinstalled it 3 times now."", ""I've just been alerted that there are 21,552 users ahead of me in a queue to access your App."", ""So I'm not off line, your App is defective."", 'Could you fix it please?', ""I must say its not a patch on Lidl's App and their store is closer, so I'll maybe just delete Aldi.""]",7,"['how', 'come', 'when', 'i', 'try', 'to', 'open', 'the', 'app', 'it', 'says', '""', 'it', 'looks', 'like', 'your', 'offline', '""', 'and', 'refuses', 'to', 'open', '.', 'and', 'i', 'then', 'go', 'straight', 'into', ""lidl's"", 'app', 'and', 'it', 'opens', 'straight', 'away', '.', ""i've"", 'removed', 'and', 'reinstalled', 'it', '3', 'times', 'now', '.', ""i've"", 'just', 'been', 'alerted', 'that', 'there', 'are', '21,552', 'users', 'ahead', 'of', 'me', 'in', 'a', 'queue', 'to', 'access', 'your', 'app', '.', 'so', ""i'm"", 'not', 'off', 'line', ',', 'your', 'app', 'is', 'defective', '.', 'could', 'you', 'fix', 'it', 'please', '?', 'i', 'must', 'say', 'its', 'not', 'a', 'patch', 'on', ""lidl's"", 'app', 'and', 'their', 'store', 'is', 'closer', ',', 'so', ""i'll"", 'maybe', 'just', 'delete', 'aldi', '.']",94,2022-03-06,09:50:49,neg,pos,pos,1,neg,"['how', 'come', 'when', 'i', 'try', 'to', 'open', 'the', 'app', 'it', 'say', '""', 'it', 'look', 'like', 'your', 'offline', '""', 'and', 'refuse', 'to', 'open', '.', 'and', 'i', 'then', 'go', 'straight', 'into', ""lidl's"", 'app', 'and', 'it', 'open', 'straight', 'away', '.', ""i've"", 'remove', 'and', 'reinstall', 'it', '3', 'time', 'now', '.', ""i've"", 'just', 'be', 'alert', 'that', 'there', 'be', '21,552', 'user', 'ahead', 'of', 'me', 'in', 'a', 'queue', 'to', 'access', 'your', 'app', '.', 'so', ""i'm"", 'not', 'off', 'line', ',', 'your', 'app', 'be', 'defective', '.', 'could', 'you', 'fix', 'it', 'please', '?', 'i', 'must', 'say', 'its', 'not', 'a', 'patch', 'on', ""lidl's"", 'app', 'and', 'their', 'store', 'be', 'closer', ',', 'so', ""i'll"", 'maybe', 'just', 'delete', 'aldi', '.']"
gp:AOqpTOE53xTrOdMX7HtqRABRv2HGpuUyULHG0ZOQ3mx4LfQPpZibIA-S_xo4_gwNmD21BCihMmpyZQIzj-k43VQ,John Foley,https://play-lh.googleusercontent.com/a/AATXAJwRGOvGyCyTePZ6cSgHU54-TCdV3BG3MQOfRDU38g=mo,"Beyond useless, they turn off access all the time whenever there's a hint they might be busy, just use the website or go to Lidl!",1,2,7.4.1.113,2022-03-06 08:08:11,,,newest,de.apptiv.business.android.aldi_uk,"[""Beyond useless, they turn off access all the time whenever there's a hint they might be busy, just use the website or go to Lidl!""]",1,"['beyond', 'useless', ',', 'they', 'turn', 'off', 'access', 'all', 'the', 'time', 'whenever', ""there's"", 'a', 'hint', 'they', 'might', 'be', 'busy', ',', 'just', 'use', 'the', 'website', 'or', 'go', 'to', 'lidl', '!']",25,2022-03-06,08:08:11,neg,neg,neg,1,neg,"['beyond', 'useless', ',', 'they', 'turn', 'off', 'access', 'all', 'the', 'time', 'whenever', ""there's"", 'a', 'hint', 'they', 'might', 'be', 'busy', ',', 'just', 'use', 'the', 'website', 'or', 'go', 'to', 'lidl', '!']"
gp:AOqpTOGOEq4fWQTsYeSMv2RbvGf3R5poerIrh55s1HcF93zdkqqxWaWDorC7bH666VrYESILK08NVi1XoUfqdjw,knight Robin,https://play-lh.googleusercontent.com/a-/AOh14Gj-9hhzDrlg91iJuk5GmXVc-eyTrDdpItwQVq2wcA,Just stays on the welcome screen 🤷🏼‍♀️ won't change the screen and won't do anything when you click it either just frozen there Still that same after update... so frustrating,1,4,7.4.1.113,2022-03-04 23:41:15,,,newest,de.apptiv.business.android.aldi_uk,"[""Just stays on the welcome screen 🤷🏼\u200d♀️ won't change the screen and won't do anything when you click it either just frozen there Still that same after update... so frustrating""]",1,"['just', 'stays', 'on', 'the', 'welcome', 'screen', '🤷🏼\u200d♀', '️', ""won't"", 'change', 'the', 'screen', 'and', ""won't"", 'do', 'anything', 'when', 'you', 'click', 'it', 'either', 'just', 'frozen', 'there', 'still', 'that', 'same', 'after', 'update', '...', 'so', 'frustrating']",32,2022-03-04,23:41:15,neg,neg,pos,1,neg,"['just', 'stay', 'on', 'the', 'welcome', 'screen', '🤷🏼\u200d♀', '️', ""won't"", 'change', 'the', 'screen', 'and', ""won't"", 'do', 'anything', 'when', 'you', 'click', 'it', 'either', 'just', 'frozen', 'there', 'still', 'that', 'same', 'after', 'update', '...', 'so', 'frustrating']"
gp:AOqpTOELozFty3sCFFItJ8EweThaggpEr3OEScLL-pqCyrX6r2gcdgEocvWWZt4eyKRchbZF2FoMDMOmhyOTszM,Chris Dolan,https://play-lh.googleusercontent.com/a/AATXAJxKOgYr2-uU07licG9YDxU-dDjK_Y1wJFLxpVg2=mo,Still waiting for the download! Quicker to go to the shop!,1,0,7.3.0.109,2022-03-04 11:44:11,,,newest,de.apptiv.business.android.aldi_uk,"['Still waiting for the download!', 'Quicker to go to the shop!']",2,"['still', 'waiting', 'for', 'the', 'download', '!', 'quicker', 'to', 'go', 'to', 'the', 'shop', '!']",11,2022-03-04,11:44:11,neg,neu,neu,5,pos,"['still', 'wait', 'for', 'the', 'download', '!', 'quicker', 'to', 'go', 'to', 'the', 'shop', '!']"
gp:AOqpTOEEzcxon-VodslogukIB_CSuvOS5MV6UoHCOfYq-MAKgQ4wxI3Xavi2myeLS26eZkYR4ubgIyr3NFXuJAU,tony,https://play-lh.googleusercontent.com/a/AATXAJxsz_1lQ3rU4q5urdXXCgfNGE6vcvYSBLrQNgfV=mo,"Why have you ruined what was a good app . I've just updated the app and its rubbish now,",1,0,7.4.1.113,2022-03-04 10:05:51,,,newest,de.apptiv.business.android.aldi_uk,"['Why have you ruined what was a good app .', ""I've just updated the app and its rubbish now,""]",2,"['why', 'have', 'you', 'ruined', 'what', 'was', 'a', 'good', 'app', '.', ""i've"", 'just', 'updated', 'the', 'app', 'and', 'its', 'rubbish', 'now', ',']",18,2022-03-04,10:05:51,neg,neg,pos,1,neg,"['why', 'have', 'you', 'ruin', 'what', 'be', 'a', 'good', 'app', '.', ""i've"", 'just', 'update', 'the', 'app', 'and', 'its', 'rubbish', 'now', ',']"
